mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.1246180534362793,0.004673652097162245,0.008518616358439127,0.0008657105735095878,gini,20,2,5,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.6284503450345035,0.6257875787578758,0.6262611109027492,0.6268330115650428,0.0011598516677102327,58
0.11550990740458171,0.00997999026026455,0.008949915568033854,0.0008388031036440221,gini,20,2,10,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.6307380738073808,0.6279627962796279,0.630761729737839,0.6298208666082826,0.001313889622566397,51
0.11173558235168457,0.00833918756654007,0.00747378667195638,0.0010303884316865421,gini,20,5,2,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.6313006300630063,0.6353885388538854,0.6357124104564378,0.6341338597911098,0.002007754338042399,41
0.11464667320251465,0.006674026853505578,0.009396870930989584,0.0009495425990560114,gini,20,5,5,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.6313006300630063,0.6353885388538854,0.6357124104564378,0.6341338597911098,0.002007754338042399,41
0.12405991554260254,0.006257905554565991,0.009004354476928711,0.000822808757534127,gini,20,5,10,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.6313006300630063,0.6353885388538854,0.6357124104564378,0.6341338597911098,0.002007754338042399,41
0.14710434277852377,0.0041369722070451215,0.011416117350260416,0.0018768965775974096,entropy,,1,2,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.6148739873987399,0.613073807380738,0.6157971721111652,0.6145816556302144,0.0011308616953163554,71
0.1460568904876709,0.0017235493402489338,0.011899550755818685,0.002613386386009975,entropy,,1,5,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.6146114611461146,0.6143864386438644,0.6169223268199377,0.6153067422033056,0.0011460785376676255,70
0.14121675491333008,0.009517721786862835,0.010283152262369791,0.0011632746065740737,entropy,,1,10,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6216996699669967,0.6196369636963697,0.62296065709035,0.6214324302512387,0.0013699871638220692,64
0.14616990089416504,0.006826274754329587,0.009378910064697266,0.0009545438100884893,entropy,,2,2,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.6179492949294929,0.6154365436543654,0.6169598319768969,0.6167818901869184,0.0010335141357295796,68
0.14700094858805338,0.007517967113929298,0.010721762975056967,0.0009528356745625566,entropy,,2,5,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.618999399939994,0.6151740174017402,0.6162472339946743,0.6168068837788029,0.0016110646172951659,67
0.1293794314066569,0.0028125886018998177,0.009267568588256836,0.00026362289196598976,entropy,,2,10,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.6244374437443745,0.6189618961896189,0.6238607808573678,0.622420040263787,0.0024565837185803277,62
