mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
10.464541991551718,0.2447299438489867,0.1733668645222982,0.03584537291751238,0.01,7,100,1.0,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.6741299129912991,0.6766051605160516,0.6749803097925965,0.6752384610999824,0.001026870374918244,65
15.800885597864786,0.4237765251994288,0.29182132085164386,0.018026749549651534,0.01,7,200,0.6,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.6}",0.676905190519052,0.6794929492949295,0.6753553613621873,0.6772511670587229,0.0017067870985754744,42
18.951514720916748,0.283915008443067,0.29107435544331867,0.004334641566775745,0.01,7,200,0.8,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.6757425742574258,0.67994299429943,0.6748302891647602,0.6768386192405386,0.0022264956624367953,49
22.16697907447815,0.44999055488415485,0.3409488995869954,0.030239185985858535,0.01,7,200,1.0,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.6764176417641764,0.6794179417941795,0.6749052994786783,0.6769136276790113,0.0018753642646517164,48
23.568496147791546,0.3110394176315237,0.4789796670277913,0.06150996080674281,0.01,7,300,0.6,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.6}",0.6773177317731773,0.6805055505550555,0.6747177736938829,0.6775136853407052,0.002366909179943528,29
26.316441138585407,0.24174439380763105,0.2591087818145752,0.0032735875158980813,0.01,7,300,0.8,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.6775802580258026,0.6794179417941795,0.6748302891647602,0.6772761629949141,0.0018852045871138663,41
25.807271401087444,0.15327259798426915,0.2527159849802653,0.0007886727152843433,0.01,7,300,1.0,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.6770552055205521,0.6799054905490549,0.674755278850842,0.6772386583068163,0.0021065629712390837,44
4.1565665404001875,0.04994974117662331,0.04735342661539713,0.00034481922997090046,0.05,3,100,0.6,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",0.6751050105010501,0.6812181218121812,0.6757304129317782,0.6773511817483365,0.0027462339234080495,37
4.478355328241984,0.06862766515208886,0.04828564325968424,0.0005731031969169306,0.05,3,100,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.6754425442544254,0.6815931593159316,0.6760304541874508,0.6776887192526025,0.0027712691049930883,24
4.494528611501058,0.0969752202119004,0.028553167978922527,0.00048062435192137987,0.05,3,100,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.6757050705070508,0.6812556255625563,0.674755278850842,0.6772386583068163,0.002866768854513858,44
4.998844305674235,0.07001625782656203,0.05204566319783529,0.0018165068862021972,0.05,3,200,0.6,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",0.6755175517551755,0.6811056105610561,0.67565540261786,0.6774261883113638,0.0026023530100960073,33
5.70326550801595,0.03114151956648597,0.05401770273844401,0.004165808731235405,0.05,3,200,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.6764176417641764,0.682005700570057,0.6762554851292053,0.6782262758211463,0.0026732766745545156,4
6.130669673283895,0.10049017769548899,0.05425572395324707,0.0036489553806489205,0.05,3,200,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.6758925892589259,0.6815931593159316,0.6745677530660465,0.6773511672136348,0.003047914093436431,38
