mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.731715122858683,0.02667742153438197,1.8293574651082356,0.22877250691847698,True,10,sqrt,2,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.6777677767776777,0.6805055505550555,0.674755278850842,0.6776762020611917,0.002348431478610665,7
4.646792809168498,0.18921050941701384,1.6616915861765544,0.3771600405030985,True,10,sqrt,2,10,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.6774302430243024,0.679980498049805,0.6748677943217193,0.6774261784652755,0.0020872545353925916,25
3.3611912727355957,0.04775543092076488,1.209015130996704,0.01887437028754261,True,10,sqrt,4,2,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6772802280228023,0.67994299429943,0.6753553613621873,0.6775261945614731,0.0018809516466100616,13
4.146074136098226,0.1300589313846644,1.6614634195963542,0.24233290207677172,True,10,sqrt,4,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.6768676867686768,0.6797929792979298,0.6750178149495556,0.6772261603387207,0.001965863018932748,35
5.315105120340983,0.3486871417070215,1.7554983297983806,0.31024628300816387,True,10,sqrt,4,2,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.6772427242724273,0.6798304830483048,0.6753553613621873,0.6774761895609731,0.0018344041824902698,17
3.79095196723938,0.258846723687179,1.0142878691355388,0.032772379410034,True,10,sqrt,4,5,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6772802280228023,0.67994299429943,0.6753553613621873,0.6775261945614731,0.0018809516466100616,13
7.6355985800425215,0.7678490332978997,1.564841906229655,0.20420394622303495,True,10,sqrt,4,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.6768676867686768,0.6797929792979298,0.6750178149495556,0.6772261603387207,0.001965863018932748,35
9.91428518295288,0.17164410164795355,1.6435399055480957,0.0360388113355611,True,10,sqrt,4,5,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.6772427242724273,0.6798304830483048,0.6753553613621873,0.6774761895609731,0.0018344041824902698,17
4.571194489796956,0.01779784228663262,1.0582232475280762,0.03159206896298123,True,10,sqrt,4,10,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.676980198019802,0.6793054305430543,0.6760304541874508,0.6774386942501023,0.0013757498869925847,21
7.4264490604400635,0.03788750238859009,1.323729674021403,0.02457229335397114,True,10,sqrt,4,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.6772427242724273,0.6805430543054305,0.6749052994786783,0.6775636926855121,0.0023127668009393114,11
9.498651186625162,0.16758423981091108,2.0479915142059326,0.3111844456922831,True,10,sqrt,4,10,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.676942694269427,0.6804305430543054,0.6746427633799648,0.6773386669012323,0.0023793828518521077,27
3.9049197832743325,0.14470156377695037,0.6465002695719401,0.10980970197365435,True,10,log2,1,2,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6770177017701771,0.6798679867986799,0.6762554851292053,0.6777137245660207,0.0015547514007582689,5
6.217548608779907,0.18366595566476845,1.583109458287557,0.0547516538526126,True,10,log2,1,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6766801680168016,0.679005400540054,0.6748677943217193,0.676851120959525,0.0016934904755110212,77
6.609602053960164,0.08739251197258971,0.4815475145975749,0.14195309197320094,True,10,log2,1,2,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.6766801680168016,0.6795679567956796,0.6749428046356374,0.6770636431493728,0.0019075810177396934,49
4.167673031489055,0.4605321677325241,1.2402313550313313,0.5794548844534516,True,10,log2,1,5,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6775802580258026,0.6791554155415541,0.6749803097925965,0.6772386611199844,0.00172150967434462,31
2.287747065226237,0.2732233254175305,2.8571407000223794,0.13203276963375168,True,10,log2,1,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.6766051605160516,0.6793804380438044,0.6750553201065147,0.6770136395554568,0.0017891902520584518,55
5.40336012840271,0.12956320132298565,0.4882207711537679,0.018977810804197474,True,10,log2,1,5,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.6767926792679267,0.6791179117911791,0.6748302891647602,0.6769136267412886,0.0017525026229422726,67
2.9774946371714273,0.16390126871164493,2.295518636703491,0.14849098554692786,True,10,log2,1,10,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.675967596759676,0.6798304830483048,0.6755428871469827,0.6771136556516545,0.0019288956929066653,41
4.818339188893636,0.07421052426615252,0.4570636749267578,0.11207768756517465,True,10,log2,1,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.6760801080108011,0.680055505550555,0.6748302891647602,0.6769886342420387,0.0022278220312269134,59
6.159849802652995,0.14245092917500388,1.998353083928426,0.04391568859341362,True,10,log2,1,10,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.6766426642664266,0.6801680168016802,0.6749052994786783,0.6772386601822616,0.002189437789970304,33
1.4009207089742024,0.6312033234351728,3.473773797353109,0.09696486135676878,True,10,log2,2,2,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6763051305130513,0.6785928592859286,0.6747927840078011,0.676563591268927,0.0015621021096810309,105
4.790156920750936,0.5771482989717364,2.402575413386027,0.2733270863620106,True,10,log2,2,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.6770177017701771,0.6800930093009301,0.674755278850842,0.6772886633073164,0.002187526259713797,29
7.471099694569905,0.05696739197576366,0.9060992399851481,0.13706743876580413,True,10,log2,2,2,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.6771677167716772,0.6794929492949295,0.6746427633799648,0.6771011431488572,0.0019806396084551775,47
3.2024672826131186,0.26167774430188173,0.881749709447225,0.31425004345475255,True,10,log2,2,5,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6771677167716772,0.6803930393039304,0.6758054232456963,0.6777887264404345,0.0019236761735384822,3
3.447219212849935,0.6177229352013217,2.612726926803589,0.450653476244759,True,10,log2,2,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.6771302130213022,0.6798679867986799,0.6753178562052282,0.6774386853417367,0.001870345508851581,23
5.24281374613444,0.6696036547340446,1.3170099258422852,0.5073815719924253,True,10,log2,2,5,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.6770177017701771,0.6806930693069307,0.6750928252634737,0.6776011987801939,0.002323221169998374,9
3.91251269976298,0.31241879849320814,1.5792597929636638,0.2894341251033047,True,10,log2,2,10,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6784803480348035,0.6798679867986799,0.6755053819900236,0.6779512389411689,0.00181989880741626,1
4.887874126434326,0.10806548335275368,0.9326368172963461,0.11061727060300847,True,10,log2,2,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.6777677767776777,0.6805055505550555,0.674755278850842,0.6776762020611917,0.002348431478610665,7
5.282328287760417,0.6828047757297491,1.8909847736358643,0.4049328576407822,True,10,log2,2,10,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.6774302430243024,0.679980498049805,0.6748677943217193,0.6774261784652755,0.0020872545353925916,25
3.2210752964019775,0.039692744670108686,2.6112494468688965,0.05423146284271841,True,10,log2,4,2,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6772802280228023,0.67994299429943,0.6753553613621873,0.6775261945614731,0.0018809516466100616,13
5.032890319824219,0.5548858220085559,1.519938071568807,0.4718053560686592,True,10,log2,4,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.6768676867686768,0.6797929792979298,0.6750178149495556,0.6772261603387207,0.001965863018932748,35
6.128327051798503,0.07454482887613884,1.6517551740010579,0.2195873587472105,True,10,log2,4,2,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.6772427242724273,0.6798304830483048,0.6753553613621873,0.6774761895609731,0.0018344041824902698,17
2.11468513806661,0.13651592778244365,1.0173516273498535,0.14941066761526353,True,10,log2,4,5,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6772802280228023,0.67994299429943,0.6753553613621873,0.6775261945614731,0.0018809516466100616,13
3.333063284556071,0.2589514405004424,2.3519806067148843,0.15388331869740196,True,10,log2,4,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.6768676867686768,0.6797929792979298,0.6750178149495556,0.6772261603387207,0.001965863018932748,35
4.986341953277588,0.22844164887703045,1.4718942642211914,0.045761257069865356,True,10,log2,4,5,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.6772427242724273,0.6798304830483048,0.6753553613621873,0.6774761895609731,0.0018344041824902698,17
3.812997817993164,0.1534155046831102,1.3762811024983723,0.12830554178067594,True,10,log2,4,10,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.676980198019802,0.6793054305430543,0.6760304541874508,0.6774386942501023,0.0013757498869925847,21
4.1647311846415205,0.25879623056217144,1.2297508716583252,0.5452034163145427,True,10,log2,4,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.6772427242724273,0.6805430543054305,0.6749052994786783,0.6775636926855121,0.0023127668009393114,11
4.944346268971761,0.07657725831318918,3.1306113402048745,0.08987398067556968,True,10,log2,4,10,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.676942694269427,0.6804305430543054,0.6746427633799648,0.6773386669012323,0.0023793828518521077,27
3.282869736353556,0.3433321654698874,2.8379269440968833,0.11343034936909976,True,20,sqrt,1,2,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6418016801680168,0.6367761776177617,0.6416007200990136,0.6400595259615973,0.0023231269871388945,353
6.569342295328776,0.2123923473492255,2.928674062093099,0.25971930908383967,True,20,sqrt,1,2,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6415391539153915,0.6375262526252625,0.6410006375876683,0.6400220147094409,0.0017784115092637225,355
8.678747971852621,0.08630830297425922,2.8912623723347983,0.4056257543749536,True,20,sqrt,1,2,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.6428142814281428,0.6384263426342635,0.6414882046281364,0.6409096095635142,0.001837494834697802,341
4.740005970001221,0.2342194773957125,2.4683284759521484,0.125891673429633,True,20,sqrt,1,5,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6495274527452746,0.6453645364536453,0.6475265348985485,0.6474728413658228,0.0016999275002914007,283
6.264731327692668,0.17564150530764513,2.3279427687327066,0.12497039722327233,True,20,sqrt,1,5,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.6496774677467747,0.6454770477047704,0.6479390916250984,0.6476978690255478,0.0017232766056204762,279
7.83200740814209,0.20804424367420138,2.785256544748942,0.09150032139995143,True,20,sqrt,1,5,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.6498649864986499,0.6466396639663966,0.6477140606833439,0.64807290371613,0.0013409580159720565,273
4.214797735214233,0.06853703572275563,2.443293730417887,0.11006555445499565,True,20,sqrt,1,10,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.6566156615661566,0.6555280528052805,0.6547650301916513,0.6556362481876961,0.0007593808011170903,173
6.025561332702637,0.24070833254272375,2.4538965225219727,0.10972021920757276,True,20,sqrt,1,10,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.6574407440744074,0.6553405340534053,0.6548400405055695,0.655873772877794,0.0011266979767202345,171
7.684469064076741,0.29899823756283467,2.739552895228068,0.3894622747990575,True,20,sqrt,1,10,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.6576657665766577,0.6543279327932793,0.6559276900573829,0.6559737964757733,0.0013630548882878457,169
3.97222630182902,0.07789156031483639,2.5038321018218994,0.3470241238526256,True,20,sqrt,2,2,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6511401140114011,0.6497899789978998,0.650451937141357,0.6504606767168859,0.0005512249533574517,233
6.205055395762126,0.12752212200083643,2.9169870217641196,0.212028238548902,True,20,sqrt,2,2,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.6523402340234024,0.6491899189918992,0.6505269474552751,0.6506857001568588,0.0012910003910724614,223
8.675753275553385,0.1363732555195829,2.772205034891764,0.15340485930156206,True,20,sqrt,2,2,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.6522277227722773,0.6495649564956496,0.6510895248096613,0.6509607346925294,0.0010908776991302334,219
5.013770421346028,0.057886623307495284,2.093090534210205,0.26859025789510504,True,20,sqrt,2,5,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6526027602760276,0.6492274227422742,0.6529647826576154,0.6515983218919724,0.0016829809138791706,211
6.666105667750041,0.0974524318813053,2.1586461067199707,0.06134818520254057,True,20,sqrt,2,5,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.6536153615361536,0.6500900090009001,0.6528897723436973,0.6521983809602504,0.0015199877539601343,193
8.055767138799032,0.2930962706626174,2.913362900416056,0.08893255643422115,True,20,sqrt,2,5,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.6532403240324033,0.650990099009901,0.6522896898323519,0.6521733709582187,0.0009223252222267897,195
4.415572166442871,0.20725893422373146,2.587407191594442,0.10346805365567845,True,20,sqrt,2,10,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6568406840684068,0.6559030903090309,0.6570153396091962,0.656586371328878,0.0004883856765197834,167
6.196783939997355,0.3287096549920974,2.6637036005655923,0.27556774285188923,True,20,sqrt,2,10,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.6574782478247825,0.6564281428142814,0.657802947905337,0.657236446181467,0.000586727242496121,163
7.789066235224406,0.05910891266446282,2.6257076263427734,0.25544239185949064,True,20,sqrt,2,10,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.6571407140714072,0.654965496549655,0.6580279788470915,0.6567113964893846,0.001286580647868185,165
3.7024332682291665,0.08511837853266607,2.2679824829101562,0.23747384001142732,True,20,sqrt,4,2,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6605160516051605,0.6601410141014101,0.6583655252597232,0.6596741969887646,0.000937951510153523,119
5.203338225682576,0.23069695322164055,2.339879035949707,0.0749669032962365,True,20,sqrt,4,2,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.6611536153615362,0.6592034203420342,0.6591531335558639,0.6598367230864781,0.00093140973378944,115
6.802521705627441,0.18698785829335798,2.600831985473633,0.05226573068809352,True,20,sqrt,4,2,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.6614911491149115,0.6587158715871587,0.6584780407306005,0.6595616871442235,0.001367786167822782,123
3.7356606324513755,0.16615454249942654,2.2041268348693848,0.10580903499343118,True,20,sqrt,4,5,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6605160516051605,0.6601410141014101,0.6583655252597232,0.6596741969887646,0.000937951510153523,119
5.301110744476318,0.10845417200378063,1.7396268049875896,0.14035799961518858,True,20,sqrt,4,5,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.6611536153615362,0.6592034203420342,0.6591531335558639,0.6598367230864781,0.00093140973378944,115
6.804255247116089,0.1812586459492176,2.5487521489461265,0.17939600391655305,True,20,sqrt,4,5,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.6614911491149115,0.6587158715871587,0.6584780407306005,0.6595616871442235,0.001367786167822782,123
3.7553439140319824,0.13276728620454467,2.141937017440796,0.03589764241918867,True,20,sqrt,4,10,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.6613036303630363,0.65999099909991,0.6600157521659228,0.6604367938762897,0.000613029254133742,113
5.2257271607716875,0.1660998283002339,1.9403409957885742,0.04053689370015417,True,20,sqrt,4,10,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.660928592859286,0.6613036303630363,0.660090762479841,0.6607743285673878,0.0005070241475760326,109
7.139473120371501,0.09749742950423483,3.1193816661834717,0.10757622540032794,True,20,sqrt,4,10,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.6607410741074108,0.6610786078607861,0.6601657727937591,0.6606618182539853,0.00037685371399274944,111
3.7856460412343345,0.05203175514398297,2.8955506483713784,0.13917642205101527,True,20,log2,1,2,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6418016801680168,0.6367761776177617,0.6416007200990136,0.6400595259615973,0.0023231269871388945,353
6.331269025802612,0.1421461714770794,2.179132620493571,0.011609626499530014,True,20,log2,1,2,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6415391539153915,0.6375262526252625,0.6410006375876683,0.6400220147094409,0.0017784115092637225,355
8.122543732325235,0.1461405575085963,3.02351983388265,0.2586629552765723,True,20,log2,1,2,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.6428142814281428,0.6384263426342635,0.6414882046281364,0.6409096095635142,0.001837494834697802,341
3.9053675333658853,0.15619262062643258,2.494340260823568,0.0632376257770439,True,20,log2,1,5,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6495274527452746,0.6453645364536453,0.6475265348985485,0.6474728413658228,0.0016999275002914007,283
6.01179297765096,0.026465754015168205,1.8148469924926758,0.08134011554539014,True,20,log2,1,5,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.6496774677467747,0.6454770477047704,0.6479390916250984,0.6476978690255478,0.0017232766056204762,279
7.7029430866241455,0.14068055494155615,2.6992061932881675,0.06747146029244096,True,20,log2,1,5,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.6498649864986499,0.6466396639663966,0.6477140606833439,0.64807290371613,0.0013409580159720565,273
4.0662689208984375,0.09459701418242801,2.2403265635172525,0.15031133657648285,True,20,log2,1,10,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.6566156615661566,0.6555280528052805,0.6547650301916513,0.6556362481876961,0.0007593808011170903,173
5.5806160767873125,0.08782686527098006,2.135889689127604,0.07575084599809323,True,20,log2,1,10,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.6574407440744074,0.6553405340534053,0.6548400405055695,0.655873772877794,0.0011266979767202345,171
7.35338282585144,0.09672992612274355,3.068988800048828,0.065937196627465,True,20,log2,1,10,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.6576657665766577,0.6543279327932793,0.6559276900573829,0.6559737964757733,0.0013630548882878457,169
3.6885817845662436,0.040718639693060256,2.746613343556722,0.03733929799075139,True,20,log2,2,2,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6511401140114011,0.6497899789978998,0.650451937141357,0.6504606767168859,0.0005512249533574517,233
5.880264361699422,0.17634611400949457,1.9528497060139973,0.06794679787780257,True,20,log2,2,2,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.6523402340234024,0.6491899189918992,0.6505269474552751,0.6506857001568588,0.0012910003910724614,223
7.78771726290385,0.06036060069453021,2.6988182067871094,0.02877067472943364,True,20,log2,2,2,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.6522277227722773,0.6495649564956496,0.6510895248096613,0.6509607346925294,0.0010908776991302334,219
3.8114987214406333,0.030483494861605086,2.2694881757100425,0.15018180381016347,True,20,log2,2,5,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6526027602760276,0.6492274227422742,0.6529647826576154,0.6515983218919724,0.0016829809138791706,211
5.47670857111613,0.2345805717211558,2.113614002863566,0.24610715386653917,True,20,log2,2,5,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.6536153615361536,0.6500900090009001,0.6528897723436973,0.6521983809602504,0.0015199877539601343,193
7.638902584711711,0.18232898452054114,2.6020793120066323,0.04035553432289715,True,20,log2,2,5,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.6532403240324033,0.650990099009901,0.6522896898323519,0.6521733709582187,0.0009223252222267897,195
4.028832197189331,0.044861272558628616,2.5159499645233154,0.08578963448325641,True,20,log2,2,10,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6568406840684068,0.6559030903090309,0.6570153396091962,0.656586371328878,0.0004883856765197834,167
5.851590077082316,0.2578494841007282,2.0354367891947427,0.21553494139908128,True,20,log2,2,10,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.6574782478247825,0.6564281428142814,0.657802947905337,0.657236446181467,0.000586727242496121,163
6.8260970910390215,0.015707160431785726,2.6888746420542398,0.04897216168315985,True,20,log2,2,10,300,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.6571407140714072,0.654965496549655,0.6580279788470915,0.6567113964893846,0.001286580647868185,165
