mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__max_depth,param_estimator__min_samples_split,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.8784119606018066,0.023649840215051954,0.04836854934692383,0.0038223638522029047,4,5,1.0,1.0,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 50}",0.673604600287518,0.6737717214651832,0.677772221527691,0.676397049631204,0.6682710338792349,0.673963325358166,0.003255711347052295,142
3.8653757572174072,0.25577647633879785,0.09724907875061035,0.01410362659499301,4,5,1.0,1.0,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 100}",0.672417026064129,0.6740842605325665,0.6783972996624578,0.6764595574446806,0.668646080760095,0.6740008448927858,0.0033634215056200035,136
7.722334575653076,0.19913559635918762,0.2006157875061035,0.03385799286787824,4,5,1.0,1.0,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 200}",0.673229576848553,0.6740842605325665,0.6785223152894112,0.6756469558694836,0.668646080760095,0.6740258378600219,0.003238072393720532,133
0.9286612510681153,0.039648460554872166,0.04301915168762207,0.005027179411420081,4,10,0.5,0.6,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.5, 'max_samples': 0.6, 'n_estimators': 50}",0.6677917369835614,0.6690836354544318,0.6734591823977997,0.6708963620452557,0.6670208776097012,0.6696503588981499,0.0023129843502899886,176
1.7968076705932616,0.10171204622761212,0.07575879096984864,0.003468088572252603,4,10,0.5,0.6,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.5, 'max_samples': 0.6, 'n_estimators': 100}",0.6664791549471842,0.6683960495061883,0.6724590573821728,0.6703337917239655,0.6675834479309913,0.6690503002981004,0.0021193142041534075,209
3.805734968185425,0.10905468297653874,0.1593320846557617,0.026303091514449935,4,10,0.5,0.6,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.5, 'max_samples': 0.6, 'n_estimators': 200}",0.6667291705731608,0.6683335416927116,0.6727090886360795,0.6707088386048256,0.6667708463557944,0.6690502971725143,0.0023338713670829725,210
1.1597312927246093,0.07330996961039705,0.04177694320678711,0.004230930759552803,4,10,0.5,0.8,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.5, 'max_samples': 0.8, 'n_estimators': 50}",0.6671041940121257,0.6693336667083385,0.6730841355169396,0.6713339167395924,0.6673959244905613,0.6696503674935116,0.0022930727393996593,173
2.049771451950073,0.0636286733915182,0.0772085189819336,0.002570624989226937,4,10,0.5,0.8,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.5, 'max_samples': 0.8, 'n_estimators': 100}",0.6666041627601725,0.6683335416927116,0.6721465183147893,0.6703337917239655,0.6673334166770847,0.6689502862337446,0.002031202762048351,223
4.166352367401123,0.06939665855010271,0.1517519474029541,0.006206961168537738,4,10,0.5,0.8,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.5, 'max_samples': 0.8, 'n_estimators': 200}",0.6665416588536783,0.6682085260657582,0.6732716589573696,0.6705838229778722,0.6668333541692711,0.6690878042047899,0.0025330315401713936,203
1.200802707672119,0.0923436734340021,0.04085731506347656,0.001912999823342986,4,10,0.5,1.0,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 50}",0.6677292330770673,0.6697087135891987,0.6745843230403801,0.6713964245530691,0.6666458307288411,0.6700129049977114,0.0028091588871807724,166
